actas_counted,actas_percentage,actas_total,blank_votes,created_at,id,null_votes,percentage_gap,pos1_candidate_name,pos1_percentage,pos1_votes,pos2_candidate_id,pos2_candidate_name,pos2_party_id,pos2_party_name,pos2_percentage,pos2_percentage_emitted,pos2_votes,pos3_candidate_id,pos3_candidate_name,pos3_party_id,pos3_party_name,pos3_percentage,pos3_percentage_emitted,pos3_votes,region_code,timestamp,total_emitted_votes,total_valid_votes,vote_gap
5226,98.959,5281,181013,2026-05-12T17:15:07.89685+00:00,2360,82615,4.651,KEIKO SOFIA FUJIMORI HIGUCHI,28.02,244128,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.36,8.721,98974,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.709,5.15,58452,190000,2026-05-12T22:15:07.564309+00:00,1134897,871269,40522
1891,99.526,1900,52674,2026-05-12T17:30:06.956921+00:00,2361,18928,28.602,ROBERTO HELBERT SANCHEZ PALOMINO,31.334,88613,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,31.334,25.004,88613,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,2.732,2.18,7727,050000,2026-05-12T22:30:06.326704+00:00,354399,282797,80886
4225,99.646,4240,124175,2026-05-12T17:30:07.194662+00:00,2362,53545,38.407,ROBERTO HELBERT SANCHEZ PALOMINO,41.648,267842,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,41.648,32.631,267842,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.241,2.539,20843,060000,2026-05-12T22:30:06.475482+00:00,820824,643104,246999
29229,99.938,29247,555233,2026-05-12T17:30:08.444131+00:00,2363,265290,-16.628,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.906,1211081,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.278,2.888,199408,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.906,17.54,1211081,140000,2026-05-12T22:30:08.022429+00:00,6904568,6084045,-1011673
5226,98.959,5281,181233,2026-05-12T17:30:09.271167+00:00,2364,82654,4.667,KEIKO SOFIA FUJIMORI HIGUCHI,28.02,244422,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.375,8.733,99229,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.708,5.15,58512,190000,2026-05-12T22:30:08.855004+00:00,1136192,872305,40717
1545,98.785,1564,57930,2026-05-12T17:30:10.083697+00:00,2365,17316,7.138,KEIKO SOFIA FUJIMORI HIGUCHI,29.638,66481,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.863,9.632,28853,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.725,4.287,12841,250000,2026-05-12T22:30:09.805236+00:00,299558,224312,16012
90097,99.86,90223,2294117,2026-05-12T18:00:06.766057+00:00,2366,1011982,0.526,KEIKO SOFIA FUJIMORI HIGUCHI,17.18,2821810,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.191,10.148,2002347,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.665,9.71,1915919,PERU,2026-05-12T23:00:06.028333+00:00,19730699,16424600,86428
92640,99.864,92766,2368909,2026-05-12T18:00:07.099325+00:00,2367,1040305,0.105,KEIKO SOFIA FUJIMORI HIGUCHI,17.178,2874264,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.015,9.981,2010341,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.91,9.894,1992800,TOTAL,2026-05-12T23:00:06.068743+00:00,20141776,16732562,17541
1896,99.789,1900,52840,2026-05-12T18:00:08.126484+00:00,2368,19001,28.664,ROBERTO HELBERT SANCHEZ PALOMINO,31.391,89035,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,31.391,25.047,89035,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,2.727,2.176,7736,050000,2026-05-12T23:00:07.688128+00:00,355476,283635,81299
5231,99.053,5281,181406,2026-05-12T18:00:10.251289+00:00,2369,82700,4.672,KEIKO SOFIA FUJIMORI HIGUCHI,28.021,244680,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.377,8.735,99349,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.705,5.148,58553,190000,2026-05-12T23:00:09.830151+00:00,1137321,873215,40796
1557,99.552,1564,58499,2026-05-12T18:00:11.070039+00:00,2370,17547,7.151,KEIKO SOFIA FUJIMORI HIGUCHI,29.658,66804,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.868,9.62,28986,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.717,4.274,12877,250000,2026-05-12T23:00:10.797308+00:00,301297,225251,16109
92665,99.891,92766,2369622,2026-05-12T18:45:04.216181+00:00,2371,1041135,0.108,KEIKO SOFIA FUJIMORI HIGUCHI,17.177,2874840,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.018,9.983,2011337,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.91,9.894,1993268,TOTAL,2026-05-12T23:45:03.376117+00:00,20147008,16736251,18069
90122,99.888,90223,2294830,2026-05-12T18:45:04.509035+00:00,2372,1012812,0.529,KEIKO SOFIA FUJIMORI HIGUCHI,17.18,2822386,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.194,10.151,2003343,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.665,9.71,1916387,PERU,2026-05-12T23:45:03.417503+00:00,19735931,16428289,86956
1313,99.696,1317,39618,2026-05-12T18:45:05.337651+00:00,2373,14476,37.802,ROBERTO HELBERT SANCHEZ PALOMINO,40.964,82005,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,40.964,32.25,82005,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.162,2.489,6329,030000,2026-05-12T23:45:04.79142+00:00,254280,200186,75676
29236,99.962,29247,555233,2026-05-12T18:45:06.952279+00:00,2374,265290,-16.628,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.906,1211081,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.278,2.888,199408,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.906,17.54,1211081,140000,2026-05-12T23:45:06.578058+00:00,6904568,6084045,-1011673
2529,99.803,2534,104126,2026-05-12T18:45:08.065191+00:00,2375,38449,17.987,ROBERTO HELBERT SANCHEZ PALOMINO,23.859,92606,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.859,17.449,92606,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.872,4.295,22792,210000,2026-05-12T23:45:07.652472+00:00,530719,388144,69814
1313,99.696,1317,39673,2026-05-12T19:00:07.581886+00:00,2376,14489,37.804,ROBERTO HELBERT SANCHEZ PALOMINO,40.97,82172,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,40.97,32.259,82172,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.166,2.492,6349,030000,2026-05-13T00:00:07.069499+00:00,254728,200566,75823
1900,100.0,1900,52951,2026-05-12T19:00:08.028523+00:00,2377,19042,28.684,ROBERTO HELBERT SANCHEZ PALOMINO,31.409,89314,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,31.409,25.063,89314,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,2.725,2.175,7750,050000,2026-05-13T00:00:07.359462+00:00,356352,284359,81564
29236,99.962,29247,555310,2026-05-12T19:00:09.578011+00:00,2378,265918,-16.631,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.908,1211437,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.888,199429,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.908,17.541,1211437,140000,2026-05-13T00:00:09.213485+00:00,6906270,6085042,-1012008
578,100.0,578,12004,2026-05-12T19:00:10.148744+00:00,2379,5269,7.12,ROBERTO HELBERT SANCHEZ PALOMINO,12.905,14718,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.905,11.208,14718,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.785,5.024,6598,170000,2026-05-13T00:00:09.790211+00:00,131318,114045,8120
2529,99.803,2534,104480,2026-05-12T19:00:10.824936+00:00,2380,38576,18.024,ROBERTO HELBERT SANCHEZ PALOMINO,23.897,93043,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.897,17.476,93043,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.873,4.295,22867,210000,2026-05-13T00:00:10.508793+00:00,532404,389348,70176
1559,99.68,1564,58579,2026-05-12T19:00:11.443315+00:00,2381,17562,7.157,KEIKO SOFIA FUJIMORI HIGUCHI,29.668,66890,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.869,9.62,29015,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.712,4.27,12879,250000,2026-05-13T00:00:11.136008+00:00,301599,225458,16136
90122,99.888,90223,2295107,2026-05-12T19:30:05.412435+00:00,2382,1014116,0.53,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2822654,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.195,10.151,2003599,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.665,9.709,1916415,PERU,2026-05-13T00:30:05.027176+00:00,19738596,16429373,87184
92665,99.891,92766,2369899,2026-05-12T19:30:05.785082+00:00,2383,1042439,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.178,2875108,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2011593,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.892,1993296,TOTAL,2026-05-13T00:30:05.028588+00:00,20149673,16737335,18297
29240,99.976,29247,555310,2026-05-12T19:30:08.137288+00:00,2384,265918,-16.631,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.908,1211437,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.888,199429,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.908,17.541,1211437,140000,2026-05-13T00:30:07.781526+00:00,6906270,6085042,-1012008
1560,99.744,1564,58579,2026-05-12T19:30:09.635539+00:00,2385,17562,7.157,KEIKO SOFIA FUJIMORI HIGUCHI,29.668,66890,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.869,9.62,29015,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.712,4.27,12879,250000,2026-05-13T00:30:09.33517+00:00,301599,225458,16136
90134,99.901,90223,2295107,2026-05-12T19:45:04.69698+00:00,2386,1014116,0.53,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2822654,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.195,10.151,2003599,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.665,9.709,1916415,PERU,2026-05-13T00:45:03.690936+00:00,19738596,16429373,87184
92677,99.904,92766,2369899,2026-05-12T19:45:05.022036+00:00,2387,1042439,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.178,2875108,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2011593,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.892,1993296,TOTAL,2026-05-13T00:45:03.732198+00:00,20149673,16737335,18297
3471,99.971,3472,104351,2026-05-12T19:45:05.641363+00:00,2388,49735,8.953,KEIKO SOFIA FUJIMORI HIGUCHI,17.99,97731,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,14.992,11.679,81441,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.039,4.705,32808,020000,2026-05-13T00:45:05.226318+00:00,697323,543237,48633
802,100.0,802,22142,2026-05-12T19:45:08.361965+00:00,2389,8047,12.046,KEIKO SOFIA FUJIMORI HIGUCHI,18.853,21842,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,18.649,14.794,21606,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.603,5.238,7650,180000,2026-05-13T00:45:07.89+00:00,146044,115855,13956
5236,99.148,5281,181582,2026-05-12T19:45:08.732816+00:00,2390,82788,4.685,KEIKO SOFIA FUJIMORI HIGUCHI,28.019,244891,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.386,8.742,99521,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.701,5.145,58571,190000,2026-05-13T00:45:08.045057+00:00,1138403,874033,40950
1560,99.744,1564,58619,2026-05-12T19:45:09.660818+00:00,2391,17569,7.156,KEIKO SOFIA FUJIMORI HIGUCHI,29.673,66921,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.869,9.62,29024,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.713,4.27,12884,250000,2026-05-13T00:45:09.372454+00:00,301720,225532,16140
90135,99.902,90223,2295108,2026-05-12T20:15:04.767014+00:00,2392,1014167,0.53,KEIKO SOFIA FUJIMORI HIGUCHI,17.18,2822679,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.195,10.151,2003599,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.665,9.709,1916515,PERU,2026-05-13T01:15:03.801308+00:00,19738895,16429620,87084
92678,99.905,92766,2369900,2026-05-12T20:15:05.139272+00:00,2393,1042490,0.108,KEIKO SOFIA FUJIMORI HIGUCHI,17.178,2875133,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.018,9.983,2011593,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.91,9.893,1993396,TOTAL,2026-05-13T01:15:03.801937+00:00,20149972,16737582,18197
29241,99.979,29247,555311,2026-05-12T20:15:07.54681+00:00,2394,267165,-16.632,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.909,1211537,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.887,199429,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.909,17.539,1211537,140000,2026-05-13T01:15:07.112697+00:00,6907765,6085289,-1012108
90149,99.918,90223,2295582,2026-05-12T21:15:04.591998+00:00,2395,1015619,0.531,KEIKO SOFIA FUJIMORI HIGUCHI,17.182,2823146,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.195,10.15,2003858,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916608,PERU,2026-05-13T02:15:03.815322+00:00,19742419,16431218,87250
92692,99.92,92766,2370374,2026-05-12T21:15:04.903719+00:00,2396,1043942,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.179,2875600,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2011852,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.892,1993489,TOTAL,2026-05-13T02:15:03.816834+00:00,20153496,16739180,18363
29246,99.997,29247,555311,2026-05-12T21:15:07.050805+00:00,2397,267165,-16.632,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.909,1211537,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.887,199429,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.909,17.539,1211537,140000,2026-05-13T02:15:06.639586+00:00,6907765,6085289,-1012108
2531,99.882,2534,104480,2026-05-12T21:15:08.137719+00:00,2398,38576,18.024,ROBERTO HELBERT SANCHEZ PALOMINO,23.897,93043,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.897,17.476,93043,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.873,4.295,22867,210000,2026-05-13T02:15:07.71738+00:00,532404,389348,70176
29246,99.997,29247,555331,2026-05-12T21:30:08.214278+00:00,2399,268372,-16.632,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.909,1211586,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.887,199436,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.909,17.536,1211586,140000,2026-05-13T02:30:07.880693+00:00,6909198,6085495,-1012150
5243,99.28,5281,181941,2026-05-12T21:30:09.058837+00:00,2400,82995,4.691,KEIKO SOFIA FUJIMORI HIGUCHI,28.022,245218,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,11.389,8.742,99664,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,6.698,5.141,58613,190000,2026-05-13T02:30:08.645155+00:00,1140040,875104,41051
2531,99.882,2534,104575,2026-05-12T21:30:09.465845+00:00,2401,38614,18.036,ROBERTO HELBERT SANCHEZ PALOMINO,23.905,93152,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.905,17.482,93152,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.869,4.292,22869,210000,2026-05-13T02:30:08.925055+00:00,532858,389669,70283
92692,99.92,92766,2370497,2026-05-12T22:00:06.829266+00:00,2402,1043993,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.179,2875641,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2011930,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.891,1993508,TOTAL,2026-05-13T03:00:05.980411+00:00,20154161,16739671,18422
90149,99.918,90223,2295705,2026-05-12T22:00:07.173923+00:00,2403,1015670,0.532,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2823187,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.196,10.15,2003936,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916627,PERU,2026-05-13T03:00:06.022048+00:00,19743084,16431709,87309
499,98.422,507,18288,2026-05-12T22:00:09.812364+00:00,2404,5115,19.914,ROBERTO HELBERT SANCHEZ PALOMINO,23.323,18680,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.323,18.049,18680,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.409,2.638,2730,160000,2026-05-13T03:00:09.37805+00:00,103495,80092,15950
90152,99.921,90223,2295705,2026-05-12T22:15:04.412296+00:00,2405,1015670,0.532,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2823187,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.196,10.15,2003936,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916627,PERU,2026-05-13T03:15:03.562944+00:00,19743084,16431709,87309
92695,99.923,92766,2370497,2026-05-12T22:15:04.671756+00:00,2406,1043993,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.179,2875641,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2011930,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.891,1993508,TOTAL,2026-05-13T03:15:03.564381+00:00,20154161,16739671,18422
502,99.014,507,18288,2026-05-12T22:15:07.359092+00:00,2407,5115,19.914,ROBERTO HELBERT SANCHEZ PALOMINO,23.323,18680,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.323,18.049,18680,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.409,2.638,2730,160000,2026-05-13T03:15:07.007997+00:00,103495,80092,15950
92698,99.927,92766,2370640,2026-05-12T22:45:04.443615+00:00,2408,1044055,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.179,2875708,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2012041,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.891,1993535,TOTAL,2026-05-13T03:45:04.015944+00:00,20154810,16740115,18506
90155,99.925,90223,2295848,2026-05-12T22:45:04.828621+00:00,2409,1015732,0.532,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2823254,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.196,10.15,2004047,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916654,PERU,2026-05-13T03:45:04.057233+00:00,19743733,16432153,87393
505,99.606,507,18431,2026-05-12T22:45:07.437144+00:00,2410,5177,19.909,ROBERTO HELBERT SANCHEZ PALOMINO,23.332,18791,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.332,18.043,18791,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,3.423,2.647,2757,160000,2026-05-13T03:45:06.998541+00:00,104144,80536,16034
92699,99.928,92766,2370653,2026-05-13T10:15:04.528029+00:00,2411,1044057,0.11,KEIKO SOFIA FUJIMORI HIGUCHI,17.178,2875725,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.019,9.983,2012044,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.891,1993621,TOTAL,2026-05-13T15:15:03.710543+00:00,20155008,16740298,18423
90156,99.926,90223,2295861,2026-05-13T10:15:04.917605+00:00,2412,1015734,0.532,KEIKO SOFIA FUJIMORI HIGUCHI,17.181,2823271,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.196,10.15,2004050,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916740,PERU,2026-05-13T15:15:03.711985+00:00,19743931,16432336,87310
29247,100.0,29247,555344,2026-05-13T10:15:07.26313+00:00,2413,268374,-16.633,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,19.91,1211672,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,3.277,2.886,199439,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,19.91,17.537,1211672,140000,2026-05-13T15:15:06.9022+00:00,6909396,6085678,-1012233
92702,99.931,92766,2370799,2026-05-13T11:15:04.73493+00:00,2414,1044085,0.111,KEIKO SOFIA FUJIMORI HIGUCHI,17.179,2875812,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.02,9.983,2012150,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.909,9.891,1993616,TOTAL,2026-05-13T16:15:03.973628+00:00,20155387,16740503,18534
90159,99.929,90223,2296007,2026-05-13T11:15:05.103804+00:00,2415,1015762,0.532,KEIKO SOFIA FUJIMORI HIGUCHI,17.182,2823358,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,12.196,10.151,2004156,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,11.664,9.708,1916735,PERU,2026-05-13T16:15:03.974616+00:00,19744310,16432541,87421
2442,99.959,2443,71503,2026-05-13T11:15:06.806064+00:00,2416,29166,-1.663,KEIKO SOFIA FUJIMORI HIGUCHI,20.32,98055,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,7.721,6.389,37260,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,9.384,7.764,45283,100000,2026-05-13T16:15:06.498198+00:00,583218,482549,-8023
2533,99.961,2534,104645,2026-05-13T11:15:08.532257+00:00,2417,38636,18.05,ROBERTO HELBERT SANCHEZ PALOMINO,23.918,93256,16002918,ROBERTO HELBERT SANCHEZ PALOMINO,10,JUNTOS POR EL PERÚ,23.918,17.49,93256,07845838,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,35,RENOVACIÓN POPULAR,5.868,4.291,22881,210000,2026-05-13T16:15:08.098476+00:00,533181,389900,70375
